site,model,condition,arm,split,auprc,auroc
A,xgboost,1_none,values_only,7,0.12882329025956604,0.6029258297214329
A,xgboost,1_none,values_only,8,0.13831119347104986,0.6196606423879152
A,xgboost,1_none,values_only,9,0.1213120539979427,0.621524602158405
A,xgboost,1_none,values_only,10,0.12442138301459588,0.6041598427775958
A,xgboost,1_none,values_only,11,0.12136105823501667,0.6232432453019904
A,xgboost,1_none,values_only,12,0.1297141419080891,0.6075667090699959
A,xgboost,1_none,values_only,13,0.12052737657758106,0.6231514697423788
A,xgboost,1_none,values_only,14,0.11425498584400491,0.6108183190049387
A,xgboost,1_none,values_only,15,0.1325907370241112,0.6303769071976477
A,xgboost,1_none,values_only,16,0.13820820053122382,0.6322850570159736
A,xgboost,1_none,values_only,17,0.10352551028448351,0.5723916239459472
A,xgboost,1_none,values_only,18,0.14940632000940315,0.6523608966790785
A,xgboost,1_none,values_only,19,0.109928068543822,0.6033378300103652
A,xgboost,1_none,values_only,20,0.13900497028142295,0.5920044333061648
A,xgboost,1_none,values_only,21,0.1184284489031717,0.5596858598861966
A,xgboost,1_none,values_only,22,0.11493337789533022,0.6231670716565483
A,xgboost,1_none,values_only,23,0.10939968642296626,0.5950886234977144
A,xgboost,1_none,values_only,24,0.1313696166215365,0.6317145296018536
A,xgboost,1_none,lab_panel,0,0.15302893748974913,0.6842259615018396
A,xgboost,1_none,lab_panel,1,0.19375251085296993,0.7003823917001196
A,xgboost,1_none,lab_panel,2,0.14316117953563928,0.6968631692806923
A,xgboost,1_none,lab_panel,3,0.12929385684196606,0.6525974025974026
A,xgboost,1_none,lab_panel,4,0.14519322650837946,0.703268855557588
A,xgboost,1_none,lab_panel,5,0.180157409850282,0.7035207458923362
A,xgboost,1_none,lab_panel,6,0.17496904575193079,0.7028237570365405
A,xgboost,1_none,lab_panel,7,0.16882237900956815,0.7052251312091044
A,xgboost,1_none,lab_panel,8,0.1611068069713707,0.6776027003299732
A,xgboost,1_none,lab_panel,9,0.14923363887966384,0.694073532101701
A,xgboost,1_none,lab_panel,10,0.17947554654266756,0.6726399500300886
A,xgboost,1_none,lab_panel,11,0.1579119969897831,0.682820557743432
A,xgboost,1_none,lab_panel,12,0.1959697590314937,0.7177804523191066
A,xgboost,1_none,lab_panel,13,0.13706638537237456,0.6675218720673265
A,xgboost,1_none,lab_panel,14,0.16782413156787174,0.6881001920614597
A,xgboost,1_none,lab_panel,15,0.1426276217245692,0.7042520128885809
A,xgboost,1_none,lab_panel,16,0.16780911289640776,0.7020467858530306
A,xgboost,1_none,lab_panel,17,0.15166277133146294,0.6930544870085847
A,xgboost,1_none,lab_panel,18,0.15751059777717025,0.7174227287863651
A,xgboost,1_none,lab_panel,19,0.18165512612570994,0.690502865678922
A,xgboost,1_none,lab_panel,20,0.1802309089784402,0.7065905438036549
A,xgboost,1_none,lab_panel,21,0.1614901733424701,0.7057031208342537
A,xgboost,1_none,lab_panel,22,0.14962585337689396,0.6813542150686706
A,xgboost,1_none,lab_panel,23,0.15842827671568588,0.689079859534405
A,xgboost,1_none,lab_panel,24,0.13135534454463874,0.6788762880312176
A,xgboost,5_SMOTENC,lab_panel,0,0.14838720662786395,0.6698558032891779
A,xgboost,5_SMOTENC,lab_panel,1,0.16685611082301208,0.7154076432635836
A,xgboost,5_SMOTENC,lab_panel,2,0.15506884347502847,0.7154838169090257
A,xgboost,5_SMOTENC,lab_panel,3,0.1351751010600647,0.647814306905216
A,xgboost,5_SMOTENC,lab_panel,4,0.16174659160604915,0.6900874946649594
A,xgboost,5_SMOTENC,lab_panel,5,0.16540920919151633,0.6904645830635517
A,xgboost,5_SMOTENC,lab_panel,6,0.14197150811916254,0.6771265777466312
A,xgboost,5_SMOTENC,lab_panel,7,0.16141852426667225,0.7187707097098546
A,xgboost,5_SMOTENC,lab_panel,8,0.1553993943141478,0.6631285381285381
A,xgboost,5_SMOTENC,lab_panel,9,0.13358759586092617,0.6864787208097067
A,xgboost,5_SMOTENC,lab_panel,10,0.17389362434097075,0.6701300284127697
A,xgboost,5_SMOTENC,lab_panel,11,0.15926660658160802,0.6823558985062348
A,xgboost,5_SMOTENC,lab_panel,12,0.1554584243694863,0.7027513920733705
A,xgboost,5_SMOTENC,lab_panel,13,0.13508178336733143,0.6741932310114129
A,xgboost,5_SMOTENC,lab_panel,14,0.15035193602111896,0.6764488445826473
A,xgboost,5_SMOTENC,lab_panel,15,0.15467226414780466,0.6820283518308337
A,xgboost,5_SMOTENC,lab_panel,16,0.15767990903175716,0.664119927787384
A,xgboost,5_SMOTENC,lab_panel,17,0.13489530050152918,0.6932182603462853
A,xgboost,5_SMOTENC,lab_panel,18,0.17710418336423014,0.7136840432294979
A,xgboost,5_SMOTENC,lab_panel,19,0.1444720967914118,0.6963028169014084
A,xgboost,5_SMOTENC,lab_panel,20,0.16642922089346976,0.708723405876035
A,xgboost,5_SMOTENC,lab_panel,21,0.15345204967952697,0.7009194159004869
A,xgboost,5_SMOTENC,lab_panel,22,0.13749890529793554,0.6733712170263333
A,xgboost,5_SMOTENC,lab_panel,23,0.15008990786084422,0.6749614022341295
A,xgboost,5_SMOTENC,lab_panel,24,0.14989332407172376,0.6589994512529724
A,lightgbm,1_none,ordering_only,0,0.1491287696153488,0.662950662329847
A,lightgbm,1_none,ordering_only,1,0.11083055543409459,0.6233384623587931
A,lightgbm,1_none,ordering_only,2,0.12293509983023516,0.6264025472467036
A,lightgbm,1_none,ordering_only,3,0.14407083019351938,0.6456668331668332
A,lightgbm,1_none,ordering_only,4,0.12811646434760907,0.6557679409792085
A,lightgbm,1_none,ordering_only,5,0.16747478936516258,0.6730112965516191
A,lightgbm,1_none,ordering_only,6,0.10470784911997094,0.5803232047776111
A,lightgbm,1_none,ordering_only,7,0.1244265761631913,0.6051729522619764
A,lightgbm,1_none,ordering_only,8,0.1481618097414699,0.6495720188902008
A,lightgbm,1_none,ordering_only,9,0.14452307605571463,0.6851868788488507
A,lightgbm,1_none,ordering_only,10,0.11959673182898084,0.6077895169829143
A,lightgbm,1_none,ordering_only,11,0.13222513646621997,0.6381637581029715
A,lightgbm,1_none,ordering_only,12,0.12361119031219676,0.6281773931855056
A,lightgbm,1_none,ordering_only,13,0.14915211641642473,0.6300252777525506
A,lightgbm,1_none,ordering_only,14,0.1728403208696919,0.6689855039326871
A,lightgbm,1_none,ordering_only,15,0.1349847095028772,0.6364308076691626
A,lightgbm,1_none,ordering_only,16,0.11576628571464707,0.6274823086708461
A,lightgbm,1_none,ordering_only,17,0.14160130489037595,0.6489632766855323
A,lightgbm,1_none,ordering_only,18,0.16458205199489312,0.6842948717948718
A,lightgbm,1_none,ordering_only,19,0.1175684753249422,0.6264271233461375
A,lightgbm,1_none,ordering_only,20,0.14149706431025214,0.6478606631677573
A,lightgbm,1_none,ordering_only,21,0.13168783224379332,0.6166694597003329
A,lightgbm,1_none,ordering_only,22,0.14853677177344135,0.6517797972257559
A,lightgbm,1_none,ordering_only,23,0.11730661644251447,0.6351281294463113
A,lightgbm,1_none,ordering_only,24,0.1322564069491134,0.6393798396439242
A,lightgbm,1_none,values_only,0,0.10624060334898675,0.5844518163605756
A,lightgbm,1_none,values_only,1,0.12171672613612713,0.5810430457270394
A,lightgbm,1_none,values_only,2,0.11321974949012764,0.6179263248501283
A,lightgbm,1_none,values_only,3,0.10606720164756636,0.5958151696788061
A,lightgbm,1_none,values_only,4,0.10762845802056438,0.5736292756539235
A,lightgbm,1_none,values_only,5,0.1385650315670343,0.616920832730292
A,lightgbm,1_none,values_only,6,0.09812333796780282,0.5677031360689828
A,lightgbm,1_none,values_only,7,0.10963353705892859,0.565054197548732
A,lightgbm,1_none,values_only,8,0.11966626970381584,0.565497002997003
A,lightgbm,1_none,values_only,9,0.10651552795149791,0.5984448356807512
A,lightgbm,1_none,values_only,10,0.1329289795737833,0.5943505815857829
A,lightgbm,1_none,values_only,11,0.11471853088773727,0.5794738686309311
A,lightgbm,1_none,values_only,12,0.10822114052712792,0.5993532857501962
A,lightgbm,1_none,values_only,13,0.10372338005086995,0.5650769684860594
A,lightgbm,1_none,values_only,14,0.10003629677104445,0.5812640997500153
A,lightgbm,1_none,values_only,15,0.11079099456609859,0.5892564690468391
A,lightgbm,1_none,values_only,16,0.1365079788818508,0.6147422664706464
A,lightgbm,1_none,values_only,17,0.09654139932720335,0.5614226190022776
A,lightgbm,1_none,values_only,18,0.13140119530303374,0.6219670481034117
A,lightgbm,1_none,values_only,19,0.0947646734521358,0.565902993719895
A,lightgbm,1_none,values_only,20,0.10873226620979057,0.574970101844164
A,lightgbm,1_none,values_only,21,0.1106947414680466,0.5238137859063521
A,lightgbm,1_none,values_only,22,0.1147112016201349,0.615962949138857
A,lightgbm,1_none,values_only,23,0.10421784003545403,0.5887994581176399
A,lightgbm,1_none,values_only,24,0.13188525844737445,0.6068875373452839
A,lightgbm,1_none,lab_panel,0,0.15681666815070375,0.6682904348753419
A,lightgbm,1_none,lab_panel,1,0.17723151869267598,0.6920908903937417
A,lightgbm,1_none,lab_panel,2,0.1610920250103833,0.6963509015150937
A,lightgbm,1_none,lab_panel,3,0.13034317724116437,0.6631134017497654
A,lightgbm,1_none,lab_panel,4,0.14244106760939446,0.6840055484421682
A,lightgbm,1_none,lab_panel,5,0.1775624530850753,0.6752260452928497
A,lightgbm,1_none,lab_panel,6,0.1554509216780909,0.6835784855155814
A,lightgbm,1_none,lab_panel,7,0.15932145261705255,0.7049147236039276
A,lightgbm,1_none,lab_panel,8,0.15171093536310765,0.671854660491024
A,lightgbm,1_none,lab_panel,9,0.15321355245123677,0.6915012804097311
A,lightgbm,1_none,lab_panel,10,0.16086993092318655,0.6706099223790554
A,lightgbm,1_none,lab_panel,11,0.14395373851105814,0.6830338439506699
A,lightgbm,1_none,lab_panel,12,0.1740970372121624,0.6898704286291029
A,lightgbm,1_none,lab_panel,13,0.14451655500991753,0.6819317046589775
A,lightgbm,1_none,lab_panel,14,0.1636387936164134,0.6875495396622159
A,lightgbm,1_none,lab_panel,15,0.14384471992827635,0.6899846890972662
A,lightgbm,1_none,lab_panel,16,0.1625344438750613,0.6803296795374738
A,lightgbm,1_none,lab_panel,17,0.14426695401044762,0.7007251731046092
A,lightgbm,1_none,lab_panel,18,0.17006109233071917,0.7251763388127024
A,lightgbm,1_none,lab_panel,19,0.16355037878689066,0.6566863301018231
A,lightgbm,1_none,lab_panel,20,0.18163862598964564,0.6943951431683666
A,lightgbm,1_none,lab_panel,21,0.16353395369498058,0.6968517432338759
A,lightgbm,1_none,lab_panel,22,0.1343067351466085,0.6633658086975068
A,lightgbm,1_none,lab_panel,23,0.16691082780911953,0.6810802833530105
A,lightgbm,1_none,lab_panel,24,0.12437047867848376,0.6515627858057436
A,lightgbm,5_SMOTENC,lab_panel,0,0.13353740054001412,0.6686027468216547
A,lightgbm,5_SMOTENC,lab_panel,1,0.15060473754689516,0.7196428979501671
A,lightgbm,5_SMOTENC,lab_panel,2,0.15597010086388452,0.6931497040653875
A,lightgbm,5_SMOTENC,lab_panel,3,0.12764045786252648,0.6547316320043592
A,lightgbm,5_SMOTENC,lab_panel,4,0.16781582406113063,0.6794440887750747
A,lightgbm,5_SMOTENC,lab_panel,5,0.16976503149812494,0.6862940759755939
A,lightgbm,5_SMOTENC,lab_panel,6,0.14860862243089001,0.6780101920337602
A,lightgbm,5_SMOTENC,lab_panel,7,0.18926469989738562,0.7107572422093403
A,lightgbm,5_SMOTENC,lab_panel,8,0.1489218865310823,0.6637037205219023
A,lightgbm,5_SMOTENC,lab_panel,9,0.131049265893501,0.6572655630754223
A,lightgbm,5_SMOTENC,lab_panel,10,0.1714402703198727,0.6529300192719323
A,lightgbm,5_SMOTENC,lab_panel,11,0.13608247625861744,0.6680124010694781
A,lightgbm,5_SMOTENC,lab_panel,12,0.17173353528199675,0.7229374081155403
A,lightgbm,5_SMOTENC,lab_panel,13,0.13718813943164365,0.6756501074682892
A,lightgbm,5_SMOTENC,lab_panel,14,0.15908404677873536,0.6772795866105726
A,lightgbm,5_SMOTENC,lab_panel,15,0.14226139450074526,0.6775150633383862
A,lightgbm,5_SMOTENC,lab_panel,16,0.16741947615254146,0.6857151562702335
A,lightgbm,5_SMOTENC,lab_panel,17,0.13039675725292446,0.6748261336542783
A,lightgbm,5_SMOTENC,lab_panel,18,0.16317755192807215,0.7003451094360186
A,lightgbm,5_SMOTENC,lab_panel,19,0.1372546760157397,0.674459636607524
A,lightgbm,5_SMOTENC,lab_panel,20,0.14376958270808943,0.6787871632172702
A,lightgbm,5_SMOTENC,lab_panel,21,0.16321242370185648,0.7069904554422259
A,lightgbm,5_SMOTENC,lab_panel,22,0.12291815286161012,0.6580717403392775
A,lightgbm,5_SMOTENC,lab_panel,23,0.15883144843166366,0.6631096176550721
A,lightgbm,5_SMOTENC,lab_panel,24,0.14505812299970966,0.6525516736784344
B,RF,1_none,ordering_only,0,0.12239324105809643,0.6208605215687149
B,RF,1_none,ordering_only,1,0.09708498216765388,0.6067356301360711
B,RF,1_none,ordering_only,2,0.12537423026788524,0.5802340600850723
B,RF,1_none,ordering_only,3,0.10640175026901347,0.5619631293775605
B,RF,1_none,ordering_only,4,0.09352357105581656,0.5297136743087058
B,RF,1_none,ordering_only,5,0.15216840357673247,0.616317395274258
B,RF,1_none,ordering_only,6,0.10383381008903267,0.5779290915974435
B,RF,1_none,ordering_only,7,0.09207292937696246,0.5606473954969602
B,RF,1_none,ordering_only,8,0.10592833657196213,0.5798478040614952
B,RF,1_none,ordering_only,9,0.0900574609233952,0.544041104287641
B,RF,1_none,ordering_only,10,0.1095909446195655,0.5521401688083203
B,RF,1_none,ordering_only,11,0.09733619479641092,0.558158697637129
B,RF,1_none,ordering_only,12,0.09114573372871757,0.5666269514286351
B,RF,1_none,ordering_only,13,0.08544977071083022,0.5316946390026871
B,RF,1_none,ordering_only,14,0.10131953126701497,0.5972716025991106
B,RF,1_none,ordering_only,15,0.09999310172043199,0.5766652562189609
B,RF,1_none,ordering_only,16,0.09242945502509331,0.5514998997839788
B,RF,1_none,ordering_only,17,0.11016234712704945,0.6125425918090104
B,RF,1_none,ordering_only,18,0.0989811766157223,0.5607957799215894
B,RF,1_none,ordering_only,19,0.09683037305499469,0.5236784325089442
B,RF,1_none,ordering_only,20,0.125225544169504,0.5945760862303189
B,RF,1_none,ordering_only,21,0.10129949656889435,0.5370576576175311
B,RF,1_none,ordering_only,22,0.09415463580829427,0.5773834710375699
B,RF,1_none,ordering_only,23,0.10061816306576345,0.5543973833751817
B,RF,1_none,ordering_only,24,0.10852179300282178,0.5503716995642144
B,RF,1_none,values_only,0,0.14298636847106977,0.584760483709329
B,RF,1_none,values_only,1,0.11923101738883532,0.5664877625103001
B,RF,1_none,values_only,2,0.11824972494408087,0.5585484266084673
B,RF,1_none,values_only,3,0.12986972321865503,0.5835425752169507
B,RF,1_none,values_only,4,0.1508547710338338,0.6883352094780602
B,RF,1_none,values_only,5,0.10699724083845577,0.5699229450148097
B,RF,1_none,values_only,6,0.10777793505785699,0.5746720709084026
B,RF,1_none,values_only,7,0.12558516085444643,0.59335122374897
B,RF,1_none,values_only,8,0.15403430030453658,0.5732181401700366
B,RF,1_none,values_only,9,0.12695094389638686,0.6013229606678332
B,RF,1_none,values_only,10,0.1492208309484931,0.6093356791305705
B,RF,1_none,values_only,11,0.09573578081719042,0.572372669977507
B,RF,1_none,values_only,12,0.1233966902764526,0.6222357080818653
B,RF,1_none,values_only,13,0.10632032467148336,0.5640610545790934
B,RF,1_none,values_only,14,0.14763429751022167,0.6358514539192849
B,RF,1_none,values_only,15,0.14815928894386335,0.592911386767031
B,RF,1_none,values_only,16,0.1078321924704144,0.587260316682627
B,RF,1_none,values_only,17,0.10040406936925345,0.5797997906598668
B,RF,1_none,values_only,18,0.11723096384834879,0.5920223778688164
B,RF,1_none,values_only,19,0.15131894758334757,0.631393288231557
B,RF,1_none,values_only,20,0.09555418127234355,0.5823385965302986
B,RF,1_none,values_only,21,0.14800134234483908,0.5907790125381377
B,RF,1_none,values_only,22,0.14717153271313982,0.5872714517960937
B,RF,1_none,values_only,23,0.1378907759336695,0.6309468745870226
B,RF,1_none,values_only,24,0.10639836550688803,0.5508007980116582
B,RF,1_none,lab_panel,0,0.17903430259444916,0.7460024942654165
B,RF,1_none,lab_panel,1,0.14078677035815768,0.712819856134334
B,RF,1_none,lab_panel,2,0.19697391850433882,0.7700042313431175
B,RF,1_none,lab_panel,3,0.199014768347762,0.7660070040967358
B,RF,1_none,lab_panel,4,0.17306561144850416,0.6924088583752215
B,RF,1_none,lab_panel,5,0.20156797246361993,0.7573269046611585
B,RF,1_none,lab_panel,6,0.15317715894304737,0.732902033271719
B,RF,1_none,lab_panel,7,0.20558127589290123,0.7701935282720531
B,RF,1_none,lab_panel,8,0.22059238565707345,0.7656545967138011
B,RF,1_none,lab_panel,9,0.1721548924260389,0.6855878648729979
B,RF,1_none,lab_panel,10,0.18600779499374176,0.7798532392045076
B,RF,1_none,lab_panel,11,0.1441440363572815,0.6954156737857158
B,RF,1_none,lab_panel,12,0.16672798481796466,0.7286929603812663
B,RF,1_none,lab_panel,13,0.16357474642368514,0.7199352451433857
B,RF,1_none,lab_panel,14,0.19010107589384792,0.7577990035999688
B,RF,1_none,lab_panel,15,0.23261514699414226,0.7787898358684275
B,RF,1_none,lab_panel,16,0.18045120845309576,0.7359586219183574
B,RF,1_none,lab_panel,17,0.1598333420538829,0.7323953856089793
B,RF,1_none,lab_panel,18,0.13903704529900338,0.6928219021188494
B,RF,1_none,lab_panel,19,0.20059320987777926,0.741760752538368
B,RF,1_none,lab_panel,20,0.18136829093325113,0.7557791238892724
B,RF,1_none,lab_panel,21,0.22793925142622404,0.7837282586909561
B,RF,1_none,lab_panel,22,0.13868702082137727,0.7180700621339331
B,RF,1_none,lab_panel,23,0.192879604049853,0.7084049160829919
B,RF,1_none,lab_panel,24,0.16068826268924252,0.7502869944161475
B,RF,5_SMOTENC,lab_panel,0,0.14593861848387826,0.6985557757833553
B,RF,5_SMOTENC,lab_panel,1,0.12410149865560628,0.6728058258913657
B,RF,5_SMOTENC,lab_panel,2,0.15113641543457687,0.6964623744515956
B,RF,5_SMOTENC,lab_panel,3,0.19860934599136004,0.7504074710365183
B,RF,5_SMOTENC,lab_panel,4,0.1134910960688223,0.632803183130301
B,RF,5_SMOTENC,lab_panel,5,0.16716150951981631,0.7381522392713182
B,RF,5_SMOTENC,lab_panel,6,0.13042509761943846,0.6683629156181101
B,RF,5_SMOTENC,lab_panel,7,0.1607986435980912,0.7002761508139768
B,RF,5_SMOTENC,lab_panel,8,0.15133256050039595,0.7164662349676226
B,RF,5_SMOTENC,lab_panel,9,0.10243143006642946,0.6154497731908205
B,RF,5_SMOTENC,lab_panel,10,0.14385593548432069,0.6995356657684342
B,RF,5_SMOTENC,lab_panel,11,0.11903204192815839,0.6554573191100816
B,RF,5_SMOTENC,lab_panel,12,0.14044049292045965,0.6962396721822595
B,RF,5_SMOTENC,lab_panel,13,0.15653097715928166,0.6724813884850889
B,RF,5_SMOTENC,lab_panel,14,0.18550561805542548,0.704601941531157
B,RF,5_SMOTENC,lab_panel,15,0.13012157312078113,0.6967685900719328
B,RF,5_SMOTENC,lab_panel,16,0.17488701457611477,0.7019798231743982
B,RF,5_SMOTENC,lab_panel,17,0.12733850354272166,0.6828886711355588
B,RF,5_SMOTENC,lab_panel,18,0.15112667259512053,0.7055140742698558
B,RF,5_SMOTENC,lab_panel,19,0.14564678942849374,0.6870924957926061
B,RF,5_SMOTENC,lab_panel,20,0.14894452597199537,0.7097576999309624
B,RF,5_SMOTENC,lab_panel,21,0.1807297625682135,0.7146682849698238
B,RF,5_SMOTENC,lab_panel,22,0.13102865772675648,0.692476003830479
B,RF,5_SMOTENC,lab_panel,23,0.1332815764329209,0.6721289811021539
B,RF,5_SMOTENC,lab_panel,24,0.13774999760911813,0.6845290505221626
B,xgboost,1_none,ordering_only,0,0.12179193914344628,0.5625514998997839
B,xgboost,1_none,ordering_only,1,0.09487300482853611,0.5946651671380531
B,xgboost,1_none,ordering_only,2,0.15158944774052358,0.6068247110438055
B,xgboost,1_none,ordering_only,3,0.10662823890461753,0.5438416809832165
B,xgboost,1_none,ordering_only,4,0.10103322198922335,0.5161942868606713
B,xgboost,1_none,ordering_only,5,0.14068529311816824,0.5977050531144913
B,xgboost,1_none,ordering_only,6,0.10087343767883067,0.5504921720152328
B,xgboost,1_none,ordering_only,7,0.0813240886831113,0.5353205799167093
B,xgboost,1_none,ordering_only,8,0.09570140115752998,0.5639399145412096
B,xgboost,1_none,ordering_only,9,0.10294199837053547,0.5767640404355627
B,xgboost,1_none,ordering_only,10,0.11423171785353514,0.5584315079170658
B,xgboost,1_none,ordering_only,11,0.09494119902738407,0.5448967774981627
B,xgboost,1_none,ordering_only,12,0.10779451862145759,0.583173730040309
B,xgboost,1_none,ordering_only,13,0.08066617560060385,0.54302673891018
B,xgboost,1_none,ordering_only,14,0.09093483300153953,0.5427705270666384
B,xgboost,1_none,ordering_only,15,0.09741730299677236,0.5540331380976773
B,xgboost,1_none,ordering_only,16,0.0923752503842116,0.5478308798966662
B,xgboost,1_none,ordering_only,17,0.1140515938530431,0.5869652361757567
B,xgboost,1_none,ordering_only,18,0.08952757823319012,0.5407911545746883
B,xgboost,1_none,ordering_only,19,0.10644095260479965,0.5438906411956801
B,xgboost,1_none,ordering_only,20,0.12203202265378015,0.5922154421753558
B,xgboost,1_none,ordering_only,21,0.11034416944525313,0.5357492817851814
B,xgboost,1_none,ordering_only,22,0.10234962955233318,0.5734583435405206
B,xgboost,1_none,ordering_only,23,0.10386134452451944,0.5229670499096957
B,xgboost,1_none,ordering_only,24,0.09410388246684308,0.550031764430525
B,xgboost,1_none,values_only,0,0.10080455121704608,0.5368182526779948
B,xgboost,1_none,values_only,1,0.07533866414259642,0.4907021802552168
B,xgboost,1_none,values_only,2,0.11074181387798336,0.5356045253101129
B,xgboost,1_none,values_only,3,0.11154593449668056,0.5460332143958415
B,xgboost,1_none,values_only,4,0.11741122924567002,0.5718990671288298
B,xgboost,1_none,values_only,5,0.11322731031483849,0.6056944970269248
B,xgboost,1_none,values_only,6,0.08796777277496917,0.5051165846379975
B,xgboost,1_none,values_only,7,0.10742425006464024,0.5143977017125805
B,xgboost,1_none,values_only,8,0.13529631040673867,0.49841416677679407
B,xgboost,1_none,values_only,9,0.1016528459161677,0.5484212520758334
B,xgboost,1_none,values_only,10,0.09593522190106987,0.5485101218181413
B,xgboost,1_none,values_only,11,0.07268299064280956,0.4949557935995368
B,xgboost,1_none,values_only,12,0.10740250502602264,0.5320468565574682
B,xgboost,1_none,values_only,13,0.10644373378337253,0.5763953129818069
B,xgboost,1_none,values_only,14,0.10881140040744497,0.5551307914358636
B,xgboost,1_none,values_only,15,0.12154723432490785,0.4762655056455025
B,xgboost,1_none,values_only,16,0.10392057397760142,0.5435438612119458
B,xgboost,1_none,values_only,17,0.09480233086921447,0.5033071286996414
B,xgboost,1_none,values_only,18,0.09427251085286482,0.522008942337342
B,xgboost,1_none,values_only,19,0.11111002173408951,0.5932982624299232
B,xgboost,1_none,values_only,20,0.07389856774418957,0.5061688528606106
B,xgboost,1_none,values_only,21,0.08249282663618268,0.5239237912834331
B,xgboost,1_none,values_only,22,0.09728426629112927,0.5135124601919694
B,xgboost,1_none,values_only,23,0.1334717918382564,0.5399707061362936
B,xgboost,1_none,values_only,24,0.07962181918347398,0.4929616709204998
B,xgboost,1_none,lab_panel,0,0.15216484756209758,0.7063447876533862
B,xgboost,1_none,lab_panel,1,0.13979856321649103,0.6843195332160436
B,xgboost,1_none,lab_panel,2,0.18955607378049244,0.7406130993474823
B,xgboost,1_none,lab_panel,3,0.1975186273308122,0.7032839962997225
B,xgboost,1_none,lab_panel,4,0.14759406483794146,0.6578803651237698
B,xgboost,1_none,lab_panel,5,0.19046436171395337,0.7476226532748369
B,xgboost,1_none,lab_panel,6,0.13625972916656132,0.6519052179141706
B,xgboost,1_none,lab_panel,7,0.2009407327153919,0.7234705921653343
B,xgboost,1_none,lab_panel,8,0.21222223864414433,0.7252764195409893
B,xgboost,1_none,lab_panel,9,0.14574119439483585,0.6554618102381775
B,xgboost,1_none,lab_panel,10,0.17525512694202702,0.7115671558693182
B,xgboost,1_none,lab_panel,11,0.13783062354116885,0.6699329666169298
B,xgboost,1_none,lab_panel,12,0.1612965769693461,0.7020354987417323
B,xgboost,1_none,lab_panel,13,0.17203172242012243,0.6947381172635565
B,xgboost,1_none,lab_panel,14,0.16062548441214997,0.7130947471662784
B,xgboost,1_none,lab_panel,15,0.20589734965091927,0.7417655835912969
B,xgboost,1_none,lab_panel,16,0.18689147246388466,0.7194285459768835
B,xgboost,1_none,lab_panel,17,0.1353098292607885,0.6701333986593323
B,xgboost,1_none,lab_panel,18,0.1154012574736313,0.6551363376062728
B,xgboost,1_none,lab_panel,19,0.20303666993533717,0.6967667153349754
B,xgboost,1_none,lab_panel,20,0.13834346567225586,0.6957664298599202
B,xgboost,1_none,lab_panel,21,0.20473978654362693,0.7415762866623611
B,xgboost,1_none,lab_panel,22,0.1534512970005191,0.7059550586820479
B,xgboost,1_none,lab_panel,23,0.1607056387283945,0.6828443680895114
B,xgboost,1_none,lab_panel,24,0.17682849875447484,0.728430837132062
B,xgboost,5_SMOTENC,lab_panel,0,0.13767166437303138,0.6577734227111776
B,xgboost,5_SMOTENC,lab_panel,1,0.12687612389642489,0.6528071621049819
B,xgboost,5_SMOTENC,lab_panel,2,0.1738004484416421,0.6747099302941897
B,xgboost,5_SMOTENC,lab_panel,3,0.18226610398618986,0.7387119510153738
B,xgboost,5_SMOTENC,lab_panel,4,0.12410638048506754,0.581378241922361
B,xgboost,5_SMOTENC,lab_panel,5,0.16879679105273696,0.7399505600962074
B,xgboost,5_SMOTENC,lab_panel,6,0.1372824220497956,0.6276418056699997
B,xgboost,5_SMOTENC,lab_panel,7,0.18153991059520194,0.6872926085116807
B,xgboost,5_SMOTENC,lab_panel,8,0.18234443311470286,0.7006629663891458
B,xgboost,5_SMOTENC,lab_panel,9,0.13694454662862793,0.6333270175986091
B,xgboost,5_SMOTENC,lab_panel,10,0.15248474843937548,0.7088613232968844
B,xgboost,5_SMOTENC,lab_panel,11,0.12892444811995862,0.6490434937532014
B,xgboost,5_SMOTENC,lab_panel,12,0.13041241337670587,0.6667705943923568
B,xgboost,5_SMOTENC,lab_panel,13,0.15478585010942736,0.6655323554028458
B,xgboost,5_SMOTENC,lab_panel,14,0.19477991334566294,0.7009573910814396
B,xgboost,5_SMOTENC,lab_panel,15,0.1622588569212628,0.69015433267265
B,xgboost,5_SMOTENC,lab_panel,16,0.19124467784242255,0.6865354207959379
B,xgboost,5_SMOTENC,lab_panel,17,0.13605214950935166,0.6648442197625993
B,xgboost,5_SMOTENC,lab_panel,18,0.11952088843381306,0.6461829875335888
B,xgboost,5_SMOTENC,lab_panel,19,0.14833797982413652,0.6646790677975547
B,xgboost,5_SMOTENC,lab_panel,20,0.14854267155754663,0.6735184731532414
B,xgboost,5_SMOTENC,lab_panel,21,0.1848362634564674,0.7041957107542924
B,xgboost,5_SMOTENC,lab_panel,22,0.1327500820595391,0.6773044117319555
B,xgboost,5_SMOTENC,lab_panel,23,0.12858115490733663,0.6502466851680543
B,xgboost,5_SMOTENC,lab_panel,24,0.19752784538911855,0.7230810383067887
B,lightgbm,1_none,ordering_only,0,0.1273308080786707,0.5706021869362848
B,lightgbm,1_none,ordering_only,1,0.09262711097409601,0.5762643921341558
B,lightgbm,1_none,ordering_only,2,0.16203681384313243,0.5991637529786429
B,lightgbm,1_none,ordering_only,3,0.09867534546697873,0.5566164486145985
B,lightgbm,1_none,ordering_only,4,0.09638560435392407,0.49472821907426195
